Comment_ID,Parent_ID,Author,Text,Likes,Timestamp,Category,Video_Title,Channel,Thumbnail_URL,View_Count,Video_URL,Cleaned_Text,Timestamp_IST
Ugx118FSH0QSvbtW_GF4AaABAg.AOQrXNH7Ew2APuI3cb59E-,Ugx118FSH0QSvbtW_GF4AaABAg,@hefuiwbbghhbe,fr bro,0,2025-11-24 09:26:32+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,fr bro,2025-11-24 14:56:32+05:30
Ugy8w094UsdMIOf01H94AaABAg,ROOT,@ClevelandBeemer,This is very much no longer relevant.,2,2025-10-07 16:55:09+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,This is very much no longer relevant.,2025-10-07 22:25:09+05:30
Ugxls6AjhNagav_FQ114AaABAg,ROOT,@scotthanna4836,"Today, October of 2025, there’s 31,000 superchargers in the United States. …or about 60,000 DC fast chargers if you count the other ones. My Tesla gets about 320 miles range. The cost per kWh of an Ev battery is about $115, and still dropping.",2,2025-10-07 12:38:32+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"Today, October of 2025, there’s 31,000 superchargers in the United States. …or about 60,000 DC fast chargers if you count the other ones. My Tesla gets about 320 miles range. The cost per kWh of an Ev battery is about $115, and still dropping.",2025-10-07 18:08:32+05:30
UgwQbdXgRf8p4PHoBQF4AaABAg,ROOT,@SoMainstream,"It’s crazy coming back and looking at how bad, or misleading a lot of this info was.",7,2025-09-25 18:16:42+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"It’s crazy coming back and looking at how bad, or misleading a lot of this info was.",2025-09-25 23:46:42+05:30
Ugw0a8sgjAwLpqs4AdR4AaABAg,ROOT,@Mike-yr1sm,"I understand the topic is ""mass adoption"", but a hugely built out DC fast-charging infrastructure seems like a waste.
Spamming them around interstates makes sense. 
Besides that, it seems encouraging street/apartment/business charging at level 2 would go much further. Or, at least, level 1.
Most people don't drive that far on most days.
I have owned an EV in a cold weather zone for over 3 years now. Two of the three winters I lived off of level 1 charging and managed. It does take more intentionality during the winter to avoid range anxiety, but I have never been below 50 miles of range.
I do now have level 2, and it is amazingly convenient; however, more than I absolutely need.",1,2025-08-27 10:21:38+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"I understand the topic is ""mass adoption"", but a hugely built out DC fast-charging infrastructure seems like a waste. Spamming them around interstates makes sense. Besides that, it seems encouraging street/apartment/business charging at level 2 would go much further. Or, at least, level 1. Most people don't drive that far on most days. I have owned an EV in a cold weather zone for over 3 years now. Two of the three winters I lived off of level 1 charging and managed. It does take more intentionality during the winter to avoid range anxiety, but I have never been below 50 miles of range. I do now have level 2, and it is amazingly convenient; however, more than I absolutely need.",2025-08-27 15:51:38+05:30
UgzkJ6n3ZIQebjFdabB4AaABAg,ROOT,@geraldford6409,"July 2025 updates in the USA:
Thanks to the Inflation Reduction Act several years ago, there are now a large number of added DCFCS in the USA.
Trivial to locate in Google Maps.
The premier Ionna network is building out their premium charging stations across the US at ridiculous speed, using Best in Class Alpitronic chargers.
Electrify America is upgrading to Alpitronic as I write.
Walmart announced couple months ago national rollout of Alpitronic chargers at most/all Walmart and SamsClub lots starting now and complete by 2030.
The 300+ mile base range and 20-80% charge time of <30min easily met by Chevy Equinox Ev in 2024, and many other vehicles.",1,2025-07-20 12:39:52+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"July 2025 updates in the USA: Thanks to the Inflation Reduction Act several years ago, there are now a large number of added DCFCS in the USA. Trivial to locate in Google Maps. The premier Ionna network is building out their premium charging stations across the US at ridiculous speed, using Best in Class Alpitronic chargers. Electrify America is upgrading to Alpitronic as I write. Walmart announced couple months ago national rollout of Alpitronic chargers at most/all Walmart and SamsClub lots starting now and complete by 2030. The 300+ mile base range and 20-80% charge time of <30min easily met by Chevy Equinox Ev in 2024, and many other vehicles.",2025-07-20 18:09:52+05:30
Ugzm_mdSuR3yKiNggDR4AaABAg,ROOT,@geraldford6409,"Aged well.
Lots of 180kw-350kw dcfc all around Michigan now.
Easy to drive from SE Michigan to up north lake homes with plenty of eaay to find dcfcs along common routes.
RedE, evGo, Chargepoint and a Monta beast in AuGres in the Ace Hardware lot with on board 200kwh+ batteries for direct battery to vehicle dc dump",0,2025-07-20 12:19:37+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"Aged well. Lots of 180kw-350kw dcfc all around Michigan now. Easy to drive from SE Michigan to up north lake homes with plenty of eaay to find dcfcs along common routes. RedE, evGo, Chargepoint and a Monta beast in AuGres in the Ace Hardware lot with on board 200kwh+ batteries for direct battery to vehicle dc dump",2025-07-20 17:49:37+05:30
Ugze8L14TfoSzCF9y_94AaABAg,ROOT,@geraldford6409,"Chevy Equinox EV called in 2024 and said ""I'm here""",0,2025-07-20 12:10:35+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"Chevy Equinox EV called in 2024 and said ""I'm here""",2025-07-20 17:40:35+05:30
UgxDXKOrMrcggot7vBx4AaABAg,ROOT,@Steve-cl7hr,"Rewatching this 4 years later, how things have changed!  The US moved from CCS to Tesla’s NACS - not by government mandate, but by the auto industry recognizing the superior NACS standard was the way to go.  

Otherwise, the video was prescient.  Sure, there is still a lot of consumer reluctance over EVs.  Totally justifiable by use case and initial purchase price without a government subsidy.  I think some of that reluctance will evaporate now that consumers don’t feel pushed by an EV mandate.  It will be interesting to see where we will be 4 years from now.",1,2025-06-28 15:15:08+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"Rewatching this 4 years later, how things have changed! The US moved from CCS to Tesla’s NACS - not by government mandate, but by the auto industry recognizing the superior NACS standard was the way to go. Otherwise, the video was prescient. Sure, there is still a lot of consumer reluctance over EVs. Totally justifiable by use case and initial purchase price without a government subsidy. I think some of that reluctance will evaporate now that consumers don’t feel pushed by an EV mandate. It will be interesting to see where we will be 4 years from now.",2025-06-28 20:45:08+05:30
UgxW4_SKXzE5sXELNJB4AaABAg,ROOT,@JSM-bb80u,14:45 you can just drive slowly in that stretch. Tesla model 3 range is 391 KM in 90 kmph.,0,2025-06-25 08:17:33+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,14:45 you can just drive slowly in that stretch. Tesla model 3 range is 391 KM in 90 kmph.,2025-06-25 13:47:33+05:30
Ugwyo14vIWpOhqtPI_R4AaABAg,ROOT,@JSM-bb80u,"Meanwhile India electrified 99% of their railways. China has electrifed 80% of their railways. China has something like 45,000 KMs of highsp raileays and 11,000 metro railways. Inida built a 300 KM metro in delhi just in 25 years. 

France had TGVs for 40 years now. Spain is another example of a successful highspeed railway network. Paris metro and trams are all electric too. 

Electric trains, buses and cycles are the solution to decarbonize transportation not electric cars.

One metro raileay track can carry as many people as 50 lanes of highway. One highspeed railway track can carry as many people as 10 lanes of highways.",1,2025-06-25 06:34:03+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"Meanwhile India electrified 99% of their railways. China has electrifed 80% of their railways. China has something like 45,000 KMs of highsp raileays and 11,000 metro railways. Inida built a 300 KM metro in delhi just in 25 years. France had TGVs for 40 years now. Spain is another example of a successful highspeed railway network. Paris metro and trams are all electric too. Electric trains, buses and cycles are the solution to decarbonize transportation not electric cars. One metro raileay track can carry as many people as 50 lanes of highway. One highspeed railway track can carry as many people as 10 lanes of highways.",2025-06-25 12:04:03+05:30
UgxeiqpGBSlFZjkXQ6x4AaABAg,ROOT,@BlckJack123,EVs are so good that governments around the world are forcing us to buy them.,0,2025-06-22 21:31:15+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,EVs are so good that governments around the world are forcing us to buy them.,2025-06-23 03:01:15+05:30
Ugx_TBHB3LabZEZyEwx4AaABAg,ROOT,@danellis-jones1591,"I'd love to know the 2025 costs. Problem with most wet fuel drivers, is we (I'm one of them) think we charge like we fuel a car. But EV owners fuel like they do with their phones. There's very few EV owners who would go back to a wet fuel car.",1,2025-06-11 04:47:43+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"I'd love to know the 2025 costs. Problem with most wet fuel drivers, is we (I'm one of them) think we charge like we fuel a car. But EV owners fuel like they do with their phones. There's very few EV owners who would go back to a wet fuel car.",2025-06-11 10:17:43+05:30
UgwkfgTZMEuCZbgHDTx4AaABAg,ROOT,@oso1248,"I’m not waiting 31 minutes to charge a car. Right now I can fuel my car in less time than it takes to go into the gas station and use the restroom and that’s the number of minutes I’m willing to wait, about 4-5. 

Why doesn’t the government build and operate charging stations? The same reason it doesn’t build and operate gas stations.",0,2025-06-10 22:07:42+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"I’m not waiting 31 minutes to charge a car. Right now I can fuel my car in less time than it takes to go into the gas station and use the restroom and that’s the number of minutes I’m willing to wait, about 4-5. Why doesn’t the government build and operate charging stations? The same reason it doesn’t build and operate gas stations.",2025-06-11 03:37:42+05:30
UgwQ5F2pvReyjgaULAV4AaABAg,ROOT,@scottrutherford6309,electric vehicles are overrated,0,2025-05-15 02:00:14+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,electric vehicles are overrated,2025-05-15 07:30:14+05:30
Ugzcrwg77Y7sttCC0cJ4AaABAg,ROOT,@Hawkem248,Tesla in just 4 years made this video totally obsolete. Wow. My new Model 3 charges up 200 miles of range in 20 minutes! Don’t doubt innovating companies.,5,2025-05-08 18:48:50+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,Tesla in just 4 years made this video totally obsolete. Wow. My new Model 3 charges up 200 miles of range in 20 minutes! Don’t doubt innovating companies.,2025-05-09 00:18:50+05:30
UgzCxejNJ1ad3C2chTB4AaABAg,ROOT,@wemustquestioneverything,"who is here in 2025? 30k for a car, good luck",5,2025-04-28 17:21:16+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"who is here in 2025? 30k for a car, good luck",2025-04-28 22:51:16+05:30
UgzCxejNJ1ad3C2chTB4AaABAg.AHTPSw725ckASKRsHvLPJG,UgzCxejNJ1ad3C2chTB4AaABAg,@Mr.T9191-i2f,"In Europe we are there in 2026. 
But his arguments for range and fast charging are not so applicable for us.",0,2026-01-23 15:34:31+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,In Europe we are there in 2026. But his arguments for range and fast charging are not so applicable for us.,2026-01-23 21:04:31+05:30
UgzCxejNJ1ad3C2chTB4AaABAg.AHTPSw725ckASKZn-_Qa9Q,UgzCxejNJ1ad3C2chTB4AaABAg,@wemustquestioneverything,​@Mr.T9191-i2fsorry average price for a new car in the EU is 67000 USD,0,2026-01-23 16:43:41+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,​@Mr.T9191-i2fsorry average price for a new car in the EU is 67000 USD,2026-01-23 22:13:41+05:30
UgzCxejNJ1ad3C2chTB4AaABAg.AHTPSw725ckASLIDyM_w_d,UgzCxejNJ1ad3C2chTB4AaABAg,@Mr.T9191-i2f,​@wemustquestioneverythingyou can get a decent car for 25000- 30000 euros with decent range.,0,2026-01-23 23:29:28+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,​@wemustquestioneverythingyou can get a decent car for 25000- 30000 euros with decent range.,2026-01-24 04:59:28+05:30
UgzCxejNJ1ad3C2chTB4AaABAg.AHTPSw725ckASLO_nI01AV,UgzCxejNJ1ad3C2chTB4AaABAg,@wemustquestioneverything,​@Mr.T9191-i2fyou are being deliberately obtuse . Currently you can'tvwalk out of a dealership with a brand new car for 30000 USD,0,2026-01-24 00:25:01+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,​@Mr.T9191-i2fyou are being deliberately obtuse . Currently you can'tvwalk out of a dealership with a brand new car for 30000 USD,2026-01-24 05:55:01+05:30
UgzCxejNJ1ad3C2chTB4AaABAg.AHTPSw725ckASLt_rintmh,UgzCxejNJ1ad3C2chTB4AaABAg,@Mr.T9191-i2f,"​@wemustquestioneverything
I don't know what you mean we have plenty of car offerings for around 25 000 euros. Brand new. 
I got my Skoda elroq for 29 500 and there are plenty of cars which are cheaper. There are normal cars for the daily commute for around 20000.",0,2026-01-24 05:04:38+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,​@wemustquestioneverything I don't know what you mean we have plenty of car offerings for around 25 000 euros. Brand new. I got my Skoda elroq for 29 500 and there are plenty of cars which are cheaper. There are normal cars for the daily commute for around 20000.,2026-01-24 10:34:38+05:30
UgzDoSeTIoGFJQTKoy94AaABAg,ROOT,@thefeof6161,"People with evs will and do mostly charge their car when getting home, plugging it into a regular outlet, and forget about it until the next day",2,2025-04-06 08:33:48+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"People with evs will and do mostly charge their car when getting home, plugging it into a regular outlet, and forget about it until the next day",2025-04-06 14:03:48+05:30
UgwBSznuu9hFftR0LgV4AaABAg,ROOT,@solarianvoid-pi9428,"We need an update on this! Especially now that Tesla is dying!
13:15 YAY for Europe! I like EU regulations 💙
I live in a relatively small German city (80k people, SMALL city) and most big supermarkets have at least 2-4 charging stations.
As I said, I like EU regulations and I honestly love what the EU accomplishes.",0,2025-03-29 17:51:15+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"We need an update on this! Especially now that Tesla is dying! 13:15 YAY for Europe! I like EU regulations 💙 I live in a relatively small German city (80k people, SMALL city) and most big supermarkets have at least 2-4 charging stations. As I said, I like EU regulations and I honestly love what the EU accomplishes.",2025-03-29 23:21:15+05:30
UgzMCybwFsS-iyt3uuF4AaABAg,ROOT,@rbs427,Spoken like a  person who does not own an EV. Charging time is irrelevant I’m 99% of EV. That’s because you charge at home overnight.,4,2025-03-27 17:58:00+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,Spoken like a person who does not own an EV. Charging time is irrelevant I’m 99% of EV. That’s because you charge at home overnight.,2025-03-27 23:28:00+05:30
UgzMCybwFsS-iyt3uuF4AaABAg.AGB4E24DS1wAJCe3G16OCX,UgzMCybwFsS-iyt3uuF4AaABAg,@oso1248,Charging time is irrelevant for you because your housing situation lets you charge at home and apparently you don’t travel distance by car.,0,2025-06-10 22:13:16+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,Charging time is irrelevant for you because your housing situation lets you charge at home and apparently you don’t travel distance by car.,2025-06-11 03:43:16+05:30
UgwqAY5TcIiW-KjuYIB4AaABAg,ROOT,@christianlibertarian5488,"This aged poorly. Biden put billions into fast chargers, but the govt built almost none. Meanwhile, the Tesla adapter was adopted in the US.",2,2025-03-05 19:35:15+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"This aged poorly. Biden put billions into fast chargers, but the govt built almost none. Meanwhile, the Tesla adapter was adopted in the US.",2025-03-06 01:05:15+05:30
Ugzp9K9b2jn0EXFvRlB4AaABAg,ROOT,@Salty3439,"Buy a Diesel ⛽⛽⛽, duhhhhhhh",0,2025-03-04 18:08:54+00:00,EV_Tech,The Electric Vehicle Charging Problem,Wendover Productions,https://i.ytimg.com/vi/pLcqJ2DclEg/hqdefault.jpg,5052968,https://www.youtube.com/watch?v=pLcqJ2DclEg,"Buy a Diesel ⛽⛽⛽, duhhhhhhh",2025-03-04 23:38:54+05:30
